key,project_name,organization_name,lg_code,prefecture_name,city_code,city_name,cft_issue_date,cft_issue_year,category,procedure_type,external_document_uri,taxonomy_version,it_related,core_it_delivery,digital_or_ai_adjacent,matched_subgroups,subgroup_count,system_development,system_services,software_applications,operations_maintenance,cloud,cybersecurity,network_infrastructure,end_user_computing,data_digital,artificial_intelligence,it_consulting_planning,result_id,date,file_type,file_size,certification,period_end_time,location,tender_submission_deadline,opening_tenders_event,item_code,attachment_count,attachments_json
b3Nha2Evb3Nha2FfY2l0eS8yMDIyLzIwMjIwMzExXzAwNDI4Cg==,大阪港湾局船舶動静・施設使用料管理・運航調整システム再構築・運用保守業務委託,大阪府大阪市,27,大阪府,271004,大阪市,2022-03-11T00:00:00+09:00,2022,役務,,https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000560/560688/shiryo1.pdf,1.1.0-candidate2,True,True,False,system_development|operations_maintenance,2,True,False,False,True,False,False,False,False,False,False,False,6,2022-03-11T19:11:28+09:00,pdf,17905.0,,,,,,,2,"[{""name"":""資料2 委託仕様書(PDF形式, 10.82MB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000560/560688/shiryo2.pdf""},{""name"":""資料6 経費積算にあたっての留意事項(PDF形式, 119KB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000560/560688/shiryo6.pdf""}]"
ZnVrdW9rYS9reXVzaHVfaXJ5b19jZW50ZXIvMjAyMi8yMDIyMDMyMl8wMDQ1Mwo=,ホームページリニューアル業務委託,独立行政法人国立病院機構九州医療センター,40,福岡県,401307,福岡市,2022-03-22T00:00:00+09:00,2022,役務,,http://www.kyumed.jp/about/jimu/history.html?cate=3&id=1039&sess=2,1.1.0-candidate2,True,True,False,software_applications,1,False,False,True,False,False,False,False,False,False,False,False,2,2022-03-22T19:08:40+09:00,html,,,,,,,,0,[]
Z292NS9yb2Z1a3UvMjAyMi8yMDIyMDMyNF8wMTUwMAo=,病院情報システム一式及び６年間の保守業務委託 （浜松労災病院）,独立行政法人労働者健康安全機構,14,神奈川県,141305,川崎市,2022-03-24T00:00:00+09:00,2022,役務,,https://www.johas.go.jp/Portals/0/data0/jigyogaiyo/choutatsu/nyusatsu/0403/nyuusatsu040324.pdf,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,2,2022-03-24T00:00:00+09:00,pdf,158749.0,,,,,,,0,[]
b3Nha2Evb3Nha2FfY2l0eS8yMDIyLzIwMjIwNDA0XzAwNDM4Cg==,大阪市共通クラウド及び情報系共通基盤の構築・運用保守業務委託,大阪府大阪市,27,大阪府,271004,大阪市,2022-04-04T00:00:00+09:00,2022,役務,,https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000563/563788/01_kooukokubunn.pdf,1.1.0-candidate2,True,True,False,cloud,1,False,False,False,False,True,False,False,False,False,False,False,24,2022-04-04T19:14:58+09:00,pdf,17803.0,,,,,,,2,"[{""name"":""02_【資料1】入札説明書(PDF形式, 167KB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000563/563788/02_nyuusatusetumeisyo.pdf""},{""name"":""02_【資料1】入札説明書(DOCX形式, 42KB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000563/563788/03_nyuusatusetumeisyo.docx""}]"
a2FuYWdhd2EvaGFkYW5vX2NpdHkvMjAyMi8yMDIyMDQwNl8wMjIzMgo=,秦野市・伊勢原市共同消防指令センター（仮称）消防総合指令システム・消防救急デジタル無線整備調達支援及び監理委託業務（令和４年度債務負担行為設定）,神奈川県秦野市,14,神奈川県,142115,秦野市,2022-04-06T00:00:00+09:00,2022,役務,,https://www.city.hadano.kanagawa.jp/sekkeitosho/2_gaiyou/5042005.pdf,1.1.0-candidate2,True,True,False,it_consulting_planning,1,False,False,False,False,False,False,False,False,False,False,True,20,2022-04-06T19:09:33+09:00,pdf,330428.0,,,,,,,0,[]
Z292NS9yb2Z1a3UvMjAyMi8yMDIyMDQxNV8wMTUwOQo=,２０２２年度情報セキュリティ監査、脆弱性診断、標的型メール攻撃 訓練業務委託 一式 （本部）,独立行政法人労働者健康安全機構,14,神奈川県,141305,川崎市,2022-04-15T00:00:00+09:00,2022,役務,,https://www.johas.go.jp/Portals/0/data0/jigyogaiyo/choutatsu/nyusatsu/0404/nyuusatsu040415(1).pdf,1.1.0-candidate2,True,True,False,cybersecurity,1,False,False,False,False,False,True,False,False,False,False,False,17,2022-04-15T00:00:00+09:00,pdf,154585.0,,,,,,,0,[]
Z292Ni9xc3JfbWxpdC8yMDIyLzIwMjIwNDE1XzA5MDMyCg==,用地調査等業務委託設計書作成システム改良及び保守,国土交通省九州地方整備局,40,福岡県,401307,福岡市,2022-04-15T00:00:00+09:00,2022,役務,,https://www.qsr.mlit.go.jp/site_files/file/nyusatu_joho/buppin-ekimu-nyuusatukoukoku/R4/e15.pdf,1.1.0-candidate2,True,True,False,system_development|operations_maintenance,2,True,False,False,True,False,False,False,False,False,False,False,5,2022-04-15T19:20:39+09:00,pdf,159917.0,C D,,,,,,0,[]
Z292NS9tYWZmX2pmYS8yMDIyLzIwMjIwNDIwXzAwMTE1Cg==,令和4年度行政情報システム用パーソナルコンピュータ賃貸借及び保守等業務（水産庁漁業調整事務所等）(PDF : 115KB),水産庁,13,東京都,131016,千代田区,2022-04-20T00:00:00+09:00,2022,役務,,https://www.jfa.maff.go.jp/j/gyosei/supply/nyusatu/attach/pdf/ekimu_kiki-5.pdf,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,25,2022-05-16T19:38:28+09:00,pdf,117254.0,A B C D,,,,,,1,"[{""name"":""仕様書(PDF : 825KB)"",""uri"":""https://www.jfa.maff.go.jp/j/gyosei/supply/nyusatu/attach/pdf/ekimu_kiki-6.pdf""}]"
Z292Ny9jYnJfbWxpdC8yMDIyLzIwMjIwNDI4XzA0MTk1Cg==,令和４年度 中部地方整備局行政情報サーバ機器賃貸借,国土交通省中部地方整備局,23,愛知県,231002,名古屋市,2022-04-28T00:00:00+09:00,2022,役務,,https://www.cbr.mlit.go.jp/contract/buppin/bukoukoku/r4/220428-server-kyoku.pdf,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,2,2022-04-28T19:05:35+09:00,pdf,363586.0,A,,,,,,0,[]
ZnVrdW9rYS9reXV0ZWNoX3VuaXYvMjAyMi8yMDIyMDUxMV8wMTAxMAo=,情報工学部共通アプリケーションシステム 一式,国立大学法人九州工業大学,40,福岡県,,,2022-05-11T00:00:00+09:00,2022,役務,,https://db.jimu.kyutech.ac.jp/cgi-bin/cbdb/db.cgi/%E5%AE%98%E5%A0%B1%E5%85%AC%E5%91%8A%EF%BC%89%E6%83%85%E5%A0%B1%E5%B7%A5%E5%AD%A6%E9%83%A8%E5%85%B1%E9%80%9A%E3%82%A2%E3%83%97%E3%83%AA%E3%82%B1%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%EF%BC%88%E8%B3%83%E8%B2%B8%E5%80%9F%EF%BC%89%20%E4%B8%80%E5%BC%8F.pdf?page=DBDownload&did=252&rid=2265&fid=12&ct=1&fileext=.pdf,1.1.0-candidate2,True,True,False,software_applications,1,False,False,True,False,False,False,False,False,False,False,False,10,2022-05-11T00:00:00+09:00,pdf,849210.0,A B C,,,2022-08-10T00:00:00+09:00,,,0,[]
a2FuYWdhd2EvaGFkYW5vX2NpdHkvMjAyMi8yMDIyMDUxMV8wMjMzMQo=,令和４年度秦野市市営住宅管理システム構築及び運用保守委託業務（長期継続契約）,神奈川県秦野市,14,神奈川県,142115,秦野市,2022-05-11T00:00:00+09:00,2022,役務,,https://www.city.hadano.kanagawa.jp/sekkeitosho/2_gaiyou/5043075.pdf,1.1.0-candidate2,True,True,False,system_development|operations_maintenance,2,True,False,False,True,False,False,False,False,False,False,False,38,2022-05-11T19:08:55+09:00,pdf,400155.0,,,,,,,0,[]
ZnVrdW9rYS9reXV0ZWNoX3VuaXYvMjAyMi8yMDIyMDUxM18wMTAxMQo=,統合創薬AIプラットフォームのユーザインタフェースの拡張 一式,国立大学法人九州工業大学,40,福岡県,,,2022-05-13T00:00:00+09:00,2022,役務,,https://db.jimu.kyutech.ac.jp/cgi-bin/cbdb/db.cgi/%E5%85%AC%E5%91%8A%EF%BC%89%E7%B5%B1%E5%90%88%E5%89%B5%E8%96%ACAI%E3%83%97%E3%83%A9%E3%83%83%E3%83%88%E3%83%95%E3%82%A9%E3%83%BC%E3%83%A0%E3%81%AE%E3%83%A6%E3%83%BC%E3%82%B6%E3%82%A4%E3%83%B3%E3%82%BF%E3%83%95%E3%82%A7%E3%83%BC%E3%82%B9%E3%81%AE%E6%8B%A1%E5%BC%B5%20%E4%B8%80%E5%BC%8F.pdf?page=DBDownload&did=252&rid=2266&fid=12&ct=1&fileext=.pdf,1.1.0-candidate2,True,True,False,system_development|software_applications|artificial_intelligence,3,True,False,True,False,False,False,False,False,False,True,False,9,2022-05-13T00:00:00+09:00,pdf,68391.0,,,,2022-06-08T00:00:00+09:00,,,0,[]
aG9ra2FpZG8vaGtkX21saXRfZ29fcnVtb2kvMjAyMi8yMDIyMDUxOF8wMDM2OQo=,4．留萌管内防災情報ネットワーク設備調整点検,国土交通省北海道開発局留萌開発建設部,01,北海道,012122,留萌市,2022-05-18T00:00:00+09:00,2022,役務,,https://www.hkd.mlit.go.jp/rm/keiyaku/f6h4sv0000000i3g-att/s2j3ut000000294d.pdf,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,6,2022-05-18T19:07:07+09:00,pdf,126913.0,C D,,,,,,0,[]
dG9reW8vbmNjX2dvLzIwMjIvMjAyMjA2MDNfMDE1OTcK,ゲノムデータ連携解析基盤の構築・運用 業務委託 一式,国立研究開発法人国立がん研究センター,13,東京都,,,2022-06-03T00:00:00+09:00,2022,役務,一般競争入札,https://www.ncc.go.jp/jp/other/chotatsu/../../chotatsu/tsukiji/././288koukoku.pdf,1.1.0-candidate2,True,True,False,system_development|data_digital,2,True,False,False,False,False,False,False,False,True,False,False,41,2022-06-03T19:17:07+09:00,pdf,152588.0,,,,,,,0,[]
b3Nha2Eva2lua2ljaHVvX2tva3l1a2lfY2VudGVyLzIwMjIvMjAyMjA2MTRfMDAxNTMK,・令和4年6月14日付 部門システム一式及び7年間の保守業務委託（資料招請）,独立行政法人国立病院機構近畿中央呼吸器センター,27,大阪府,271403,堺市,2022-06-14T00:00:00+09:00,2022,役務,,https://kcmc.hosp.go.jp/files/000175942.pdf,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,13,2022-06-14T19:09:40+09:00,pdf,129576.0,,,,,,,0,[]
b3Nha2EvbWlub2hfY2l0eS8yMDIyLzIwMjIwNjE2XzAwMjgzCg==,箕面市教育ICTクラウド（いじめ未然防止システム）構築等業務委託及び箕面市教育ICTクラウド（いじめ未然防止システム）サービス提供等業務委託に係る総合評価落札方式による一般競争入札の実施について,大阪府箕面市,27,大阪府,272205,箕面市,2022-06-16T00:00:00+09:00,2022,役務,,https://www.city.minoh.lg.jp/jidoseito/system.html,1.1.0-candidate2,True,True,False,system_development|system_services|cloud,3,True,True,False,False,True,False,False,False,False,False,False,12,2025-10-21T19:13:47+09:00,html,,,,,,,,21,"[{""name"":""入札説明書（PDF：180KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/setsumeisho.pdf""},{""name"":""仕様書（PDF：204KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/shiyousho.pdf""},{""name"":""資料図（PDF：61KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/shiryouzu.pdf""},{""name"":""自己資本比率の状況（ワード：10KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/004.docx""},{""name"":""流動比率の状況（ワード：10KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/005.docx""},{""name"":""経常利益の状況（ワード：11KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/006.docx""},{""name"":""過去3ヶ年の決算状況（ワード：10KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/007.docx""},{""name"":""キャッシュフローの状況（ワード：10KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/008.docx""},{""name"":""事業者の所在地（ワード：10KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/009.docx""},{""name"":""市との災害時応援協定等の締結による地域貢献の実績（ワード：10KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/010.docx""},{""name"":""事業者の同種・類似業務の実績（ワード：10KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/011.docx""},{""name"":""配置予定従事者の業務実績及び国家資格並びに専門知識（ワード：11KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/012.docx""},{""name"":""研修体制（ワード：11KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/013.docx""},{""name"":""適正な履行確保のための業務体制（ワード：10KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/014.docx""},{""name"":""品質保証への取組（ワード：10KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/015.docx""},{""name"":""個人情報保護に関する取組状況（ワード：9KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/016.docx""},{""name"":""情報セキュリティに関する取組状況（ワード：9KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/017.docx""},{""name"":""業務の実施方法や実施体制、工程表等（ワード：9KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/018.docx""},{""name"":""契約（業務）期間終了後の引継ぎ（ワード：9KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/019.docx""},{""name"":""特定提案など（ワード：9KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/020.docx""},{""name"":""開札立会参加申込書（ワード：18KB）"",""uri"":""https://www.city.minoh.lg.jp/jidoseito/documents/022.doc""}]"
Z292NC9tb2RfbmFpa3lva3UvMjAyMi8yMDIyMDYxN18wNDA1Nwo=,【訂正公告】人事・給与情報システム 次期システム適合化改修役務,防衛省自衛隊,13,東京都,131041,新宿区,2022-06-17T00:00:00+09:00,2022,役務,,https://www.mod.go.jp/j/budget/chotatsu/naikyoku/nyuusatu/2022/0617b.pdf,1.1.0-candidate2,True,True,False,system_development,1,True,False,False,False,False,False,False,False,False,False,False,21,2023-06-22T20:12:00+09:00,pdf,76343.0,,,,,,,0,[]
b3Nha2Evb3Nha2FfY2l0eS8yMDIyLzIwMjIwNjIxXzAwNDU0Cg==,市民の声データベースシステムサービス提供業務委託,大阪府大阪市,27,大阪府,271004,大阪市,2022-06-21T00:00:00+09:00,2022,役務,,https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000569/569940/01_koukokubun.pdf,1.1.0-candidate2,True,True,False,system_services,1,False,True,False,False,False,False,False,False,False,False,False,9,2022-06-21T19:10:30+09:00,pdf,17803.0,,,,,,,2,"[{""name"":""（資料1）入札説明書(PDF形式, 274KB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000569/569940/02_nyusatusetumeisyo.pdf""},{""name"":""（資料2）仕様書(PDF形式, 554KB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000569/569940/03_siyousyo.pdf""}]"
b3Nha2EvbWlub2hfY2l0eS8yMDIyLzIwMjIwNjIyXzAwMjgwCg==,箕面市ネットワーク強靭化サーバ等更新等業務委託に係る総合評価落札方式による一般競争入札の実施について,大阪府箕面市,27,大阪府,272205,箕面市,2022-06-22T00:00:00+09:00,2022,役務,,https://www.city.minoh.lg.jp/jigyou/soumu/gyouseijyouhou/kyouzinnka.html,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,8,2025-10-21T19:13:40+09:00,html,,,,,,,,1,"[{""name"":""入札説明書（PDF：180KB）"",""uri"":""https://www.city.minoh.lg.jp/jigyou/soumu/gyouseijyouhou/documents/100_nyusatsusetsumeisho.pdf""}]"
b3Nha2EvbWlub2hfY2l0eS8yMDIyLzIwMjIwNjIyXzAwMjgxCg==,農地台帳電子化等業務委託及び農地台帳システム保守業務委託に係る総合評価落札方式による一般競争入札の実施について,大阪府箕面市,27,大阪府,272205,箕面市,2022-06-22T00:00:00+09:00,2022,役務,,https://www.city.minoh.lg.jp/nougyou/r4sougouhyoukanyusatu.html,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,7,2025-10-21T19:13:42+09:00,html,,,,,,,,4,"[{""name"":""入札説明書（PDF：163KB）"",""uri"":""https://www.city.minoh.lg.jp/nougyou/documents/nyusatusetumeisyo.pdf""},{""name"":""農地台帳電子化等業務委託（PDF：164KB）"",""uri"":""https://www.city.minoh.lg.jp/nougyou/documents/denshikasiyousyo.pdf""},{""name"":""農地台帳システム保守業務委託（PDF：116KB）"",""uri"":""https://www.city.minoh.lg.jp/nougyou/documents/hosyusiyousyo.pdf""},{""name"":""機能要件書（PDF：178KB）"",""uri"":""https://www.city.minoh.lg.jp/nougyou/documents/kinouyouken.pdf""}]"
b3Nha2Eva2Fkb21hX2NpdHkvMjAyMi8yMDIyMDYyN18wMDIwNgo=,門真市保健福祉センター診療所歯科レセプトコンピューター一式借上業務委託,大阪府門真市,27,大阪府,272230,門真市,2022-06-27T00:00:00+09:00,2022,役務,,https://www.city.kadoma.osaka.jp/material/files/group/23/0001sika.pdf,1.1.0-candidate2,True,True,False,end_user_computing,1,False,False,False,False,False,False,False,True,False,False,False,3,2022-06-27T19:05:11+09:00,pdf,325144.0,,,,,,,1,"[{""name"":""仕様書 (PDFファイル: 224.7KB)"",""uri"":""https://www.city.kadoma.osaka.jp/material/files/group/23/3ika.pdf""}]"
b3Nha2Eva2Fkb21hX2NpdHkvMjAyMi8yMDIyMDYyN18wMDIwNwo=,門真市保健福祉センター診療所医科レセプトコンピューター一式借上業務委託,大阪府門真市,27,大阪府,272230,門真市,2022-06-27T00:00:00+09:00,2022,役務,,https://www.city.kadoma.osaka.jp/material/files/group/23/001ika.pdf,1.1.0-candidate2,True,True,False,end_user_computing,1,False,False,False,False,False,False,False,True,False,False,False,2,2022-06-27T19:05:12+09:00,pdf,324251.0,,,,,,,1,"[{""name"":""仕様書 (PDFファイル: 224.7KB)"",""uri"":""https://www.city.kadoma.osaka.jp/material/files/group/23/3ika.pdf""}]"
Z292My9tb2Rfam9pbnRfc3RhZmYvMjAyMi8yMDIyMDcwMV8wMDY1Nwo=,統合ＩＰ伝送システムのシステム維持整備に係る運用支援等役務,防衛省統合幕僚監部,13,東京都,131041,新宿区,2022-07-01T00:00:00+09:00,2022,役務,,https://www.mod.go.jp/js/Supply/open_bid/c20220701_01.pdf,1.1.0-candidate2,True,True,False,operations_maintenance,1,False,False,False,True,False,False,False,False,False,False,False,78,2022-07-01T19:38:06+09:00,pdf,94918.0,,,,,,,0,[]
dG9reW8va2VpZGFpLzIwMjIvMjAyMjA3MDFfMDA0ODEK,車載ネットワークからのデータ取得役務（形式：59KB）,国家公安委員会（警察庁）警察大学校,13,東京都,132063,府中市,2022-07-01T00:00:00+09:00,2022,役務,,https://www.npa.go.jp/keidai/resources/kobo/tyotatsu/2022/R4-5.pdf,1.1.0-candidate2,True,True,False,network_infrastructure,1,False,False,False,False,False,False,True,False,False,False,False,76,2022-08-03T19:11:28+09:00,pdf,59948.0,,,,,,,0,[]
b3Nha2Eva2Fkb21hX2NpdHkvMjAyMi8yMDIyMDcwNF8wMDIxMAo=,門真市保健福祉センター診療所歯科レセプトコンピューター一式借上業務委託,大阪府門真市,27,大阪府,272230,門真市,2022-07-04T00:00:00+09:00,2022,役務,,https://www.city.kadoma.osaka.jp/material/files/group/23/1sikarese.pdf,1.1.0-candidate2,True,True,False,end_user_computing,1,False,False,False,False,False,False,False,True,False,False,False,23,2022-07-04T19:05:12+09:00,pdf,325429.0,,,,,,,3,"[{""name"":""仕様書 (PDFファイル: 259.5KB)"",""uri"":""https://www.city.kadoma.osaka.jp/material/files/group/23/3sikarese.pdf""},{""name"":""入札参加申請取下書 (Wordファイル: 28.5KB)"",""uri"":""https://www.city.kadoma.osaka.jp/material/files/group/23/sika6.doc""},{""name"":""郵便入札開札立会申込書 (Wordファイル: 16.2KB)"",""uri"":""https://www.city.kadoma.osaka.jp/material/files/group/23/sika7.docx""}]"
b3Nha2Evb3Nha2FfY2l0eS8yMDIyLzIwMjIwNzA1XzAwNDYyCg==,大阪市水道局災害情報システム再構築・運用保守業務委託,大阪府大阪市,27,大阪府,271004,大阪市,2022-07-05T00:00:00+09:00,2022,役務,,https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000570/570734/01_KB2022000489.pdf,1.1.0-candidate2,True,True,False,system_development|operations_maintenance,2,True,False,False,True,False,False,False,False,False,False,False,20,2022-07-05T19:10:08+09:00,pdf,17803.0,,,,,,,2,"[{""name"":""資料1 入札説明書(PDF形式, 425KB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000570/570734/02_siryou1_2022000489.pdf""},{""name"":""資料2 業務委託設計書(PDF形式, 1.28MB)"",""uri"":""https://www.city.osaka.lg.jp/templates/buppin_nyusatsuanken/cmsfiles/contents/0000570/570734/03_siryou2_2022000489.pdf""}]"
